name,domination_number,total_domination_number,connected_domination_number,independence_number,power_domination_number,zero_forcing_number,total_zero_forcing_number,diameter,radius,order,size,independent_domination_number,chromatic_number,matching_number,min_maximal_matching_number,triameter,randic_index,harmonic_index,sum_connectivity_index,min_degree,max_degree,clique_number,residue,annihilation_number,sub_total_domination_number,slater,k_slater_index,vertex_cover_number,k_residual_index,(order - domination_number),(order - total_domination_number),(order - connected_domination_number),(order - power_domination_number),(order - zero_forcing_number),(order - triameter),(order - diameter),(order - radius),(size - triameter),(size - diameter),(size - radius),(order - independent_domination_number),(order - chromatic_number),(order - matching_number),(order - min_maximal_matching_number),(size - matching_number),(size - min_maximal_matching_number),(order - min_degree),(order - max_degree),(order - clique_number),(order - residue),(order - annihilation_number),(order - sub_total_domination_number),(order - slater),(order - k_slater_index),(order - k_residual_index),order_number_of_divisors,order_sum_of_divisors,order_euler_totient,order_sum_of_proper_divisors,order_number_of_prime_factors,order_number_of_distinct_prime_factors,independence_number_of_divisors,independence_sum_of_divisors,independence_euler_totient,independence_sum_of_proper_divisors,independence_number_of_prime_factors,independence_number_of_distinct_prime_factors,matching_number_of_divisors,matching_sum_of_divisors,matching_euler_totient,matching_sum_of_proper_divisors,matching_number_of_prime_factors,matching_number_of_distinct_prime_factors,zero_forcing_number_of_divisors,zero_forcing_sum_of_divisors,zero_forcing_euler_totient,zero_forcing_sum_of_proper_divisors,zero_forcing_number_of_prime_factors,zero_forcing_number_of_distinct_prime_factors,domination_number_of_divisors,domination_sum_of_divisors,domination_euler_totient,domination_sum_of_proper_divisors,domination_number_of_prime_factors,domination_number_of_distinct_prime_factors,min_edge_cover,[(annihilation_number + residue)/ max_degree],[order/ max_degree],[order/ (max_degree + 1)],[order/ (max_degree - 1)],[order/ (max_degree + 2)],(residue + annihilation_number),a connected graph,a connected and bipartite graph,an eulerian graph,a connected and planar graph,a connected and regular graph,a connected and cubic graph,a connected graph which is not K_n,a connected and triangle-free graph,a connected and at-free graph,a tree graph,a connected and chordal graph,a connected and claw-free graph,a connected graph with maximum degree at most 3,a connected graph which is not K_n and has maximum degree at most 3,"a connected, claw-free, and cubic graph","a connected, planar, and cubic graph",a connected and cubic graph which is not K_4,a connected graph with a prime number of vertices,a connected graph with a prime number of edges,a connected graph with a prime independence number,a connected graph with a prime diameter,a connected graph with a prime zero forcing number,a connected graph with a prime total domination number,a connected graph with a prime domination number,a connected graph with a prime residue,a connected graph with a prime matching number,a connected and well-covered graph,a connected graph with diameter at most 3,a connected and planar graph with diameter at most 3,a connected graph with a total domination number equal to the domination number,a connected graph with mobious(d_1) + ... + mobious(d_n) > 0,a connected graph with mobious(d_1) + ... + mobious(d_n) = 0,a connected graph with mobious(d_1) + ... + mobious(d_n) < 0,a connected graph with mobious(order) < 0,a connected graph with mobious(order) > 0,a connected graph with mobious(order) = 0
MathematicaGraph7592.txt,4,4,5,5,2,3,5,6,3,9,8,4,2,4,2,14,4.201907262607799,3.9333333333333336,3.9435549203790834,1,3,2,4,6,4,3,2,4,2,5,5,4,7,6,-5,3,6,-6,2,5,5,7,5,7,4,6,8,6,7,5,3,5,6,7,7,3,13,6,4,1,1,2,6,4,1,1,1,3,7,2,3,1,1,2,4,2,1,1,1,3,7,2,3,1,1,5,3.3333333333333335,3.0,2.25,4.5,1.8,10,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
MathematicaGraph3496.txt,2,4,4,11,2,9,11,5,3,14,13,2,2,3,2,12,5.159833173828257,3.8571428571428568,4.986751511278819,1,6,2,10,11,3,2,1,3,2,12,10,10,12,5,2,9,11,1,8,10,12,12,11,12,10,11,13,8,12,4,3,11,12,13,12,4,24,6,10,2,2,2,12,10,1,1,1,2,4,2,1,1,1,3,13,6,4,1,1,2,3,1,1,1,1,11,3.5,2.3333333333333335,2.0,2.8,1.75,21,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
cubic92.txt,3,4,6,4,2,4,4,3,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,8,2,9,8,6,10,8,3,9,9,9,15,15,9,9,6,8,12,14,9,9,9,9,6,8,9,11,10,6,28,4,16,2,2,3,7,2,3,1,1,4,12,2,6,2,2,3,7,2,3,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,True
cubic86.txt,4,5,5,5,2,5,5,3,3,12,18,4,3,6,4,8,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,7,3,8,7,7,10,7,4,9,9,10,15,15,8,9,6,8,12,14,9,9,9,9,6,8,9,10,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,2,6,4,1,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,True
MathematicaGraph7394.txt,1,2,1,9,1,8,9,2,1,10,9,1,2,1,1,6,3.0,1.8,2.8460498941515415,1,9,2,9,9,2,1,1,1,1,9,8,9,9,2,4,8,9,3,7,8,9,8,9,9,8,8,9,1,8,1,1,8,9,9,9,4,18,4,8,2,2,3,13,6,4,1,1,1,1,1,0,0,0,4,15,4,7,1,1,1,1,1,0,0,0,9,2.0,1.1111111111111112,1.0,1.25,0.9090909090909091,18,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False
cubic51.txt,3,5,6,5,2,4,4,4,4,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,7,3,9,7,6,10,8,3,8,8,9,14,14,9,9,6,8,12,14,9,9,9,9,6,8,9,11,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True
cubic45.txt,3,4,6,5,2,4,4,4,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,7,3,9,8,6,10,8,3,8,9,9,14,15,9,9,6,8,12,14,9,9,9,9,6,8,9,11,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
cubic79.txt,4,5,5,5,2,4,4,3,3,12,18,4,3,6,4,8,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,7,3,8,7,7,10,8,4,9,9,10,15,15,8,9,6,8,12,14,9,9,9,9,6,8,9,10,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
cubic78.txt,4,5,5,5,2,4,4,3,3,12,18,4,3,6,4,8,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,7,3,8,7,7,10,8,4,9,9,10,15,15,8,9,6,8,12,14,9,9,9,9,6,8,9,10,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
cubic44.txt,4,4,5,5,2,5,5,4,3,12,18,4,3,6,4,10,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,7,3,8,8,7,10,7,2,8,9,8,14,15,8,9,6,8,12,14,9,9,9,9,6,8,9,10,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,2,6,4,1,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
cubic50.txt,3,6,6,5,2,5,6,5,3,12,18,3,3,6,4,11,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,7,3,9,6,6,10,7,1,7,9,7,13,15,9,9,6,8,12,14,9,9,9,9,6,8,9,11,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,2,6,4,1,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True
MathematicaGraph7395.txt,1,2,1,10,1,9,10,2,1,11,10,1,2,1,1,6,3.1622776601683795,1.8181818181818183,3.0151134457776365,1,10,2,10,10,2,1,1,1,1,10,9,10,10,2,5,9,10,4,8,9,10,9,10,10,9,9,10,1,9,1,1,9,10,10,10,2,12,10,1,1,1,4,18,4,8,2,2,1,1,1,0,0,0,3,13,6,4,1,1,1,1,1,0,0,0,10,2.0,1.1,1.0,1.2222222222222223,0.9166666666666666,20,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False
cubic87.txt,4,5,5,5,2,4,4,3,3,12,18,4,3,6,4,8,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,7,3,8,7,7,10,8,4,9,9,10,15,15,8,9,6,8,12,14,9,9,9,9,6,8,9,10,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
cubic93.txt,3,5,5,5,2,5,5,3,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,7,3,9,7,7,10,7,3,9,9,9,15,15,9,9,6,8,12,14,9,9,9,9,6,8,9,11,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,2,6,4,1,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True
dodecahedron15.txt,4,5,7,6,2,4,4,4,4,14,21,4,3,7,5,9,7.0,7.0,8.573214099741124,3,3,2,4,7,5,4,1,8,3,10,9,7,12,10,5,10,10,12,17,17,10,11,7,9,14,16,11,11,12,10,7,9,10,13,11,4,24,6,10,2,2,4,12,2,6,2,2,2,8,6,1,1,1,3,7,2,3,1,1,3,7,2,3,1,1,7,3.6666666666666665,4.666666666666667,3.5,7.0,2.8,11,True,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
MathematicaGraph7593.txt,3,4,4,6,2,4,6,5,3,9,8,3,2,3,2,12,3.9545070218971734,3.5,3.7216665371532787,1,4,2,5,6,3,2,2,3,2,6,5,5,7,5,-3,4,6,-4,3,5,6,7,6,7,5,6,8,5,7,4,3,6,7,7,7,3,13,6,4,1,1,4,12,2,6,2,2,2,4,2,1,1,1,3,7,2,3,1,1,2,4,2,1,1,1,6,2.75,2.25,1.8,3.0,1.5,11,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True
MathematicaGraph7587.txt,3,4,4,6,2,3,5,5,3,9,8,4,2,3,2,12,4.0040358447538855,3.585714285714286,3.757990223662632,1,4,2,5,6,3,2,2,3,2,6,5,5,7,6,-3,4,6,-4,3,5,5,7,6,7,5,6,8,5,7,4,3,6,7,7,7,3,13,6,4,1,1,4,12,2,6,2,2,2,4,2,1,1,1,2,4,2,1,1,1,2,4,2,1,1,1,6,2.75,2.25,1.8,3.0,1.5,11,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True
MathematicaGraph7578.txt,3,4,5,5,2,2,4,6,3,9,8,4,2,4,2,14,4.180739212552622,3.9,3.9328121551534467,1,3,2,4,6,4,3,1,4,2,6,5,4,7,7,-5,3,6,-6,2,5,5,7,5,7,4,6,8,6,7,5,3,5,6,8,7,3,13,6,4,1,1,2,6,4,1,1,1,3,7,2,3,1,1,2,3,1,1,1,1,2,4,2,1,1,1,5,3.3333333333333335,3.0,2.25,4.5,1.8,10,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
MathematicaGraph7550.txt,2,2,2,5,2,3,5,3,2,7,6,3,2,2,1,8,2.9433756729740645,2.4857142857142858,2.719605259509101,1,4,2,5,5,2,2,1,2,1,5,5,5,5,4,-1,4,5,-2,3,4,4,5,5,6,4,5,6,3,5,2,2,5,5,6,6,2,8,6,1,1,1,2,6,4,1,1,1,2,3,1,1,1,1,2,4,2,1,1,1,2,3,1,1,1,1,5,2.5,1.75,1.4,2.3333333333333335,1.1666666666666667,10,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False
MathematicaGraph7552.txt,3,3,3,4,1,3,4,4,2,7,6,3,2,3,2,10,3.1213203435596424,2.8,2.8656243103068935,1,4,2,4,5,3,2,2,3,1,4,4,4,6,4,-3,3,5,-4,2,4,4,5,4,5,3,4,6,3,5,3,2,4,5,5,6,2,8,6,1,1,1,3,7,2,3,1,1,2,4,2,1,1,1,2,4,2,1,1,1,2,4,2,1,1,1,4,2.25,1.75,1.4,2.3333333333333335,1.1666666666666667,9,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,False,False,True,False,False
MathematicaGraph7591.txt,3,4,5,5,2,3,5,6,3,9,8,3,2,4,2,14,4.163902460147014,3.8666666666666667,3.9189910556895,1,3,2,4,6,4,3,1,4,2,6,5,4,7,6,-5,3,6,-6,2,5,6,7,5,7,4,6,8,6,7,5,3,5,6,8,7,3,13,6,4,1,1,2,6,4,1,1,1,3,7,2,3,1,1,2,4,2,1,1,1,2,4,2,1,1,1,5,3.3333333333333335,3.0,2.25,4.5,1.8,10,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
MathematicaGraph7585.txt,3,5,5,5,2,2,4,5,3,9,8,3,2,4,3,14,4.218744015013406,3.966666666666667,3.957376019843031,1,3,2,4,6,4,3,1,4,2,6,4,4,7,7,-5,4,6,-6,3,5,6,7,5,6,4,5,8,6,7,5,3,5,6,8,7,3,13,6,4,1,1,2,6,4,1,1,1,3,7,2,3,1,1,2,3,1,1,1,1,2,4,2,1,1,1,5,3.3333333333333335,3.0,2.25,4.5,1.8,10,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True
G8.txt,1,2,1,3,1,2,3,2,1,4,3,1,2,1,1,6,1.7320508075688776,1.5,1.5,1,3,2,3,3,2,1,1,1,1,3,2,3,3,2,-2,2,3,-3,1,2,3,2,3,3,2,2,3,1,2,1,1,2,3,3,3,3,7,2,3,1,1,2,4,2,1,1,1,1,1,1,0,0,0,2,3,1,1,1,1,1,1,1,0,0,0,3,2.0,1.3333333333333333,1.0,2.0,0.8,6,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,False,False,True
MathematicaGraph3495.txt,2,4,4,9,2,7,9,5,3,12,11,2,2,3,2,12,4.710164296033339,3.738095238095238,4.521915269729359,1,5,2,8,9,3,2,1,3,2,10,8,8,10,5,0,7,9,-1,6,8,10,10,9,10,8,9,11,7,10,4,3,9,10,11,10,6,28,4,16,2,2,3,13,6,4,1,1,2,4,2,1,1,1,2,8,6,1,1,1,2,3,1,1,1,1,9,3.4,2.4,2.0,3.0,1.7142857142857142,17,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True
cubic85.txt,3,5,5,5,2,4,4,3,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,7,3,9,7,7,10,8,3,9,9,9,15,15,9,9,6,8,12,14,9,9,9,9,6,8,9,11,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True
cubic91.txt,3,5,5,5,2,4,4,3,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,7,3,9,7,7,10,8,3,9,9,9,15,15,9,9,6,8,12,14,9,9,9,9,6,8,9,11,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True
cubic46.txt,4,5,6,4,2,4,5,5,3,12,18,4,3,6,4,11,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,8,2,8,7,6,10,8,1,7,9,7,13,15,8,9,6,8,12,14,9,9,9,9,6,8,9,10,10,6,28,4,16,2,2,3,7,2,3,1,1,4,12,2,6,2,2,3,7,2,3,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
MathematicaGraph7397.txt,1,2,1,12,1,11,12,2,1,13,12,1,2,1,1,6,3.4641016151377553,1.8461538461538463,3.328201177351375,1,12,2,12,12,2,1,1,1,1,12,11,12,12,2,7,11,12,6,10,11,12,11,12,12,11,11,12,1,11,1,1,11,12,12,12,2,14,12,1,1,1,6,28,4,16,2,2,1,1,1,0,0,0,2,12,10,1,1,1,1,1,1,0,0,0,12,2.0,1.0833333333333333,1.0,1.1818181818181819,0.9285714285714286,24,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,True,False,False
cubic52.txt,3,5,5,5,2,5,5,4,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,7,3,9,7,7,10,7,3,8,9,9,14,15,9,9,6,8,12,14,9,9,9,9,6,8,9,11,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,2,6,4,1,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True
cubic53.txt,3,5,6,4,2,5,5,4,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,8,2,9,7,6,10,7,3,8,9,9,14,15,9,9,6,8,12,14,9,9,9,9,6,8,9,11,10,6,28,4,16,2,2,3,7,2,3,1,1,4,12,2,6,2,2,2,6,4,1,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True
MathematicaGraph7396.txt,1,2,1,11,1,10,11,2,1,12,11,1,2,1,1,6,3.3166247903554,1.8333333333333333,3.175426480542942,1,11,2,11,11,2,1,1,1,1,11,10,11,11,2,6,10,11,5,9,10,11,10,11,11,10,10,11,1,10,1,1,10,11,11,11,6,28,4,16,2,2,2,12,10,1,1,1,1,1,1,0,0,0,4,18,4,8,2,2,1,1,1,0,0,0,11,2.0,1.0909090909090908,1.0,1.2,0.9230769230769231,22,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True
cubic47.txt,4,5,5,5,2,5,5,4,3,12,18,4,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,7,3,8,7,7,10,7,3,8,9,9,14,15,8,9,6,8,12,14,9,9,9,9,6,8,9,10,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,2,6,4,1,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True
cubic90.txt,3,5,5,5,2,5,5,3,3,12,18,3,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,7,3,9,7,7,10,7,3,9,9,9,15,15,9,9,6,8,12,14,9,9,9,9,6,8,9,11,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,2,6,4,1,1,1,2,4,2,1,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True
cubic84.txt,4,4,5,5,2,4,4,4,3,12,18,4,3,6,4,9,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,7,3,8,8,7,10,8,3,8,9,9,14,15,8,9,6,8,12,14,9,9,9,9,6,8,9,10,9,6,28,4,16,2,2,2,6,4,1,1,1,4,12,2,6,2,2,3,7,2,3,1,1,3,7,2,3,1,1,6,3.0,4.0,3.0,6.0,2.4,9,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
MathematicaGraph3494.txt,2,4,4,7,2,5,7,5,3,10,9,2,2,3,2,12,4.207106781186548,3.566666666666667,3.9997781539274735,1,4,2,6,7,3,2,1,3,2,8,6,6,8,5,-2,5,7,-3,4,6,8,8,7,8,6,7,9,6,8,4,3,7,8,9,8,4,18,4,8,2,2,2,8,6,1,1,1,2,4,2,1,1,1,2,6,4,1,1,1,2,3,1,1,1,1,7,3.25,2.5,2.0,3.3333333333333335,1.6666666666666667,13,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False
dodecahedron16.txt,4,6,8,8,1,3,3,5,5,16,23,4,2,8,6,12,7.9663264951887856,7.933333333333333,9.545571900813231,2,3,2,5,8,6,4,1,8,3,12,10,8,15,13,4,11,11,11,18,18,12,14,8,10,15,17,14,13,14,11,8,10,12,15,13,5,31,8,15,1,1,4,15,4,7,1,1,4,15,4,7,1,1,2,4,2,1,1,1,3,7,2,3,1,1,8,4.333333333333333,5.333333333333333,4.0,8.0,3.2,13,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
G9.txt,2,3,3,2,1,2,2,2,2,5,5,2,3,2,2,5,2.5,2.5,2.5,2,2,2,2,2,3,2,1,3,1,3,2,2,4,3,0,3,3,0,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,4,4,2,6,4,1,1,1,2,3,1,1,1,1,2,3,1,1,1,1,2,3,1,1,1,1,2,3,1,1,1,1,3,2.0,2.5,1.6666666666666667,5.0,1.25,4,True,False,True,True,True,False,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False
MathematicaGraph7584.txt,3,4,4,6,2,3,5,5,3,9,8,3,2,3,2,12,3.9813804754348494,3.552380952380952,3.7441691241986845,1,4,2,5,6,3,2,2,3,2,6,5,5,7,6,-3,4,6,-4,3,5,6,7,6,7,5,6,8,5,7,4,3,6,7,7,7,3,13,6,4,1,1,4,12,2,6,2,2,2,4,2,1,1,1,2,4,2,1,1,1,2,4,2,1,1,1,6,2.75,2.25,1.8,3.0,1.5,11,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True
MathematicaGraph7590.txt,2,3,3,7,1,5,6,4,2,9,8,2,2,2,2,10,3.5370233681006757,2.845238095238095,3.3207260248290353,1,6,2,6,7,3,2,1,2,2,7,6,6,8,4,-1,5,7,-2,4,6,7,7,7,7,6,6,8,3,7,3,2,6,7,8,7,3,13,6,4,1,1,2,8,6,1,1,1,2,3,1,1,1,1,2,6,4,1,1,1,2,3,1,1,1,1,7,2.1666666666666665,1.5,1.2857142857142858,1.8,1.125,13,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,True
MathematicaGraph7547.txt,2,3,3,4,1,2,3,4,2,6,5,2,2,2,2,10,2.770055610029662,2.5666666666666664,2.5245638646895836,1,3,2,3,4,3,2,1,2,2,4,3,3,5,4,-4,2,4,-5,1,3,4,4,4,4,3,3,5,3,4,3,2,3,4,5,4,4,12,2,6,2,2,3,7,2,3,1,1,2,3,1,1,1,1,2,3,1,1,1,1,2,3,1,1,1,1,4,2.3333333333333335,2.0,1.5,3.0,1.2,7,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,False,False,False,True,False,False,True,False
MathematicaGraph7553.txt,3,4,4,4,1,2,3,5,3,7,6,3,2,3,2,12,3.308060412490447,3.1333333333333333,3.0491277293791677,1,3,2,3,4,3,2,2,3,2,4,3,3,6,5,-5,2,4,-6,1,3,4,5,4,5,3,4,6,4,5,4,3,4,5,5,5,2,8,6,1,1,1,3,7,2,3,1,1,2,4,2,1,1,1,2,3,1,1,1,1,2,4,2,1,1,1,4,2.3333333333333335,2.3333333333333335,1.75,3.5,1.4,7,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False
MathematicaGraph7557.txt,3,4,5,4,1,2,3,6,3,8,7,3,2,4,2,14,3.808060412490447,3.6333333333333333,3.5491277293791677,1,3,2,4,5,4,3,1,4,1,5,4,3,7,6,-6,2,5,-7,1,4,5,6,4,6,3,5,7,5,6,4,3,4,5,7,7,4,15,4,7,1,1,3,7,2,3,1,1,3,7,2,3,1,1,2,3,1,1,1,1,2,4,2,1,1,1,4,3.0,2.6666666666666665,2.0,4.0,1.6,9,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
